order_id,student_id,timestamp,total_amount,items_count,is_bundle,is_repeat,previous_order_id,days_since_previous_order
ord_a9b9ff4a43be,399,2026-09-06 19:02:33,8950.0,1,False,False,,
ord_0c344a2d8772,4,2026-08-31 15:42:34,8950.0,1,False,False,,
ord_fb5c1dbaecda,40,2026-08-09 16:36:02,6490.0,1,False,False,,
ord_8ad3d539446f,400,2026-08-09 16:12:09,6490.0,1,False,False,,
ord_8b88494f605b,401,2026-08-08 22:16:55,8245.0,1,False,False,,
ord_c0cdb47ceff3,402,2026-08-09 17:25:40,9990.0,2,True,False,,
ord_0bf6046efc8a,402,2026-09-03 17:30:08,8450.0,1,False,True,ord_c0cdb47ceff3,25.003102
ord_86b06f25a339,403,2026-08-31 10:18:44,8950.0,1,False,False,,
ord_a1e57b2d3da5,404,2026-09-02 19:30:00,7475.0,1,False,False,,
ord_be41abe10903,405,2026-09-05 14:29:26,8950.0,1,False,False,,
ord_2ed00dbff83c,406,2026-09-05 13:55:08,8450.0,1,False,False,,
ord_6f110cd80b95,407,2026-09-09 23:11:20,8950.0,1,False,False,,
ord_ed13c85c255c,408,2026-08-10 15:22:41,6490.0,1,False,False,,
ord_81efa0ac2de4,409,2026-09-03 21:58:56,5000.0,1,False,False,,
ord_c4644b0e0f2d,41,2026-08-12 10:22:39,6500.0,1,False,False,,
ord_4178ae8f2bc4,410,2026-08-08 16:51:05,6490.0,1,False,False,,
ord_f14db6e5243d,411,2026-08-30 11:21:33,8545.0,1,False,False,,
ord_e24d7c54ef5f,412,2026-08-08 14:06:52,9990.0,2,True,False,,
ord_8098d1de8413,413,2026-08-18 19:40:47,8745.0,1,False,False,,
ord_38c712db78c9,414,2026-09-05 16:25:16,8950.0,1,False,False,,
ord_4fac11f0a106,415,2026-08-09 04:51:42,4995.0,1,False,False,,
ord_0a4730bec9df,416,2026-09-05 21:19:33,13950.0,2,True,False,,
ord_6aa7158ecf66,417,2026-08-11 10:51:54,6950.0,1,False,False,,
ord_602d73de5f86,418,2026-08-26 04:03:43,14950.0,2,True,False,,
ord_db7e6f7f033e,419,2026-09-02 10:06:52,14950.0,2,True,False,,
ord_efda38df57f4,42,2026-09-06 11:42:46,8450.0,1,False,False,,
ord_abf7712e12f1,420,2026-08-14 20:17:00,6950.0,1,False,False,,
ord_714cff1bea2e,421,2026-08-08 20:25:37,9990.0,2,True,False,,
ord_c012ccb00c4f,422,2026-09-02 15:30:05,9450.0,1,False,False,,
ord_adeb2ba1981c,423,2026-09-01 12:44:58,7475.0,1,False,False,,
ord_683e175bdf9d,424,2026-08-23 17:45:31,14950.0,2,True,False,,
ord_2aa1c00e3027,425,2026-08-24 07:03:39,8503.0,1,False,False,,
ord_72b02976e17d,426,2026-08-13 09:26:22,6000.0,1,False,False,,
ord_05b980c654d8,427,2026-08-08 19:23:46,9900.0,2,True,False,,
ord_3233f27dd951,428,2026-09-04 18:33:44,17900.0,2,True,False,,
ord_42324b2e3165,429,2026-09-08 13:04:06,9950.0,1,False,False,,
ord_f90039fd6408,43,2026-09-05 07:16:30,12950.0,2,True,False,,
ord_270b804b75f1,430,2026-08-04 13:38:06,8950.0,1,False,False,,
ord_1fe30b789e57,430,2026-08-23 16:17:56,8000.0,1,False,True,ord_270b804b75f1,19.110995
ord_c561b01f9c91,431,2026-09-05 15:28:29,8950.0,1,False,False,,
ord_97eddacf988d,432,2026-08-29 19:39:58,8950.0,1,False,False,,
ord_2827ece2be1b,432,2026-08-30 10:31:12,8545.0,1,False,True,ord_97eddacf988d,0.618912
ord_5617a1c37eba,433,2026-08-09 19:40:37,9900.0,2,True,False,,
ord_ae5d6129364f,434,2026-09-06 15:23:19,8450.0,1,False,False,,
ord_897883fd1564,435,2026-08-09 16:13:53,9900.0,2,True,False,,
ord_b8ac3ff4b8d4,436,2026-08-23 15:04:52,8450.0,1,False,False,,
ord_ad06232a1c0f,437,2026-08-04 09:08:31,8950.0,1,False,False,,
ord_837c57f2e842,437,2026-08-04 09:35:00,7890.0,1,False,True,ord_ad06232a1c0f,0.018391
ord_5956830270d2,437,2026-08-22 08:23:59,8950.0,1,False,True,ord_837c57f2e842,17.950683
ord_f712f6cc35d5,437,2026-08-30 16:16:42,1000.0,1,False,True,ord_5956830270d2,8.328275
ord_2f78661d82e9,438,2026-09-09 13:24:37,8950.0,1,False,False,,
ord_bd7c9b7467b9,439,2026-08-09 20:20:29,6490.0,1,False,False,,
ord_5e9f45e4ab10,44,2026-09-06 12:29:18,6975.0,1,False,False,,
ord_c6935b8f98bb,440,2026-08-24 03:20:05,7475.0,1,False,False,,
ord_5812a74605dc,441,2026-08-16 09:40:30,8745.0,1,False,False,,
ord_95fe227aab34,442,2026-08-14 11:21:45,6950.0,1,False,False,,
ord_fe0111be5fd2,443,2026-08-04 10:14:38,16950.0,2,True,False,,
ord_75f8f247326c,444,2026-09-09 16:46:07,14950.0,2,True,False,,
ord_aeea7f764f37,445,2026-08-10 00:36:19,4950.0,1,False,False,,
ord_39a2dfe3e9ce,446,2026-08-10 09:02:50,6950.0,1,False,False,,
ord_20f6eedc8c53,447,2026-08-23 13:46:56,8450.0,1,False,False,,
ord_6fd3842b2c72,448,2026-08-14 14:23:30,16950.0,2,True,False,,
ord_142b55618fb5,449,2026-09-06 17:28:24,8950.0,1,False,False,,
ord_210787d94c0e,45,2026-08-14 10:04:52,5750.0,1,False,False,,
ord_0fe6ac00a1eb,450,2026-09-03 06:06:37,8950.0,1,False,False,,
ord_5e68f325058b,451,2026-08-08 16:24:46,8245.0,1,False,False,,
ord_91551c05a845,452,2026-08-25 21:09:34,8450.0,1,False,False,,
ord_853a1893188e,453,2026-08-11 17:07:53,4950.0,1,False,False,,
ord_a52a3e29f313,454,2026-09-07 04:33:26,8950.0,1,False,False,,
ord_7d298c57ea8b,455,2026-08-25 07:53:50,8950.0,1,False,False,,
ord_af67053bd721,456,2026-09-08 17:57:42,9950.0,1,False,False,,
ord_48dcf1cb9c5f,457,2026-08-09 10:16:31,6490.0,1,False,False,,
ord_cf28e880aa19,458,2026-08-22 11:58:37,8450.0,1,False,False,,
ord_359a7f0015d6,459,2026-08-07 11:31:08,9950.0,1,False,False,,
ord_b23afcf540ef,46,2026-08-12 05:13:04,6450.0,1,False,False,,
ord_6d8de48279c8,460,2026-08-12 13:12:40,8745.0,1,False,False,,
ord_babbeddca1a2,461,2026-09-05 15:01:05,14950.0,2,True,False,,
ord_c2a3ee8d5182,462,2026-08-09 16:45:22,500.0,1,False,False,,
ord_9ab228417bfb,463,2026-08-25 13:16:31,8950.0,1,False,False,,
ord_06562c623bb5,464,2026-08-10 18:30:49,4500.0,1,False,False,,
ord_6a241ad351a6,465,2026-09-07 08:21:23,4225.0,1,False,False,,
ord_210b0f2849cb,466,2026-08-26 13:56:39,8950.0,1,False,False,,
ord_46e1826d8353,467,2026-08-10 13:55:50,6490.0,1,False,False,,
ord_201d629a754d,468,2026-08-19 07:10:12,9450.0,1,False,False,,
ord_469d6cee2a43,469,2026-08-08 19:45:24,4950.0,1,False,False,,
ord_e36e60d34728,47,2026-08-08 12:24:55,9990.0,2,True,False,,
ord_0ecdee05efc2,470,2026-08-09 17:24:05,9900.0,2,True,False,,
ord_655db1f60a22,471,2026-09-04 18:12:51,9950.0,1,False,False,,
ord_0a317a84518b,472,2026-09-06 13:45:12,8950.0,1,False,False,,
ord_76904665ef13,473,2026-08-08 13:57:16,10000.0,1,False,False,,
ord_7a7e6a7bfea0,474,2026-08-14 07:16:32,6950.0,1,False,False,,
ord_e3a0f19ba7d6,475,2026-08-24 15:16:31,9950.0,1,False,False,,
ord_6696f8b1b1f9,476,2026-08-09 14:14:07,8900.0,2,True,False,,
ord_46ef084e2b55,477,2026-08-06 14:52:49,500.0,1,False,False,,
ord_661c6a5dfdd2,477,2026-08-18 15:06:11,9450.0,1,False,True,ord_46ef084e2b55,12.009282
ord_e0bb824184bd,478,2026-08-10 00:13:55,6450.0,1,False,False,,
ord_00a180cd6c8e,479,2026-08-16 09:40:02,8745.0,1,False,False,,
ord_1083148850a7,48,2026-09-05 14:24:29,8950.0,1,False,False,,
ord_4eceeff432e9,480,2026-08-04 16:17:19,15695.0,1,False,False,,
ord_ee69a32f7ef1,481,2026-08-07 13:09:54,8745.0,1,False,False,,
ord_0cc9a2c8492a,482,2026-08-15 16:30:16,16950.0,2,True,False,,
ord_0223aaad9fb8,483,2026-08-29 19:38:52,8450.0,1,False,False,,
ord_7c19dd623b8d,484,2026-08-15 19:17:47,8745.0,1,False,False,,
ord_0a92f9a92eee,485,2026-08-22 16:02:00,8450.0,1,False,False,,
ord_b012557d9850,486,2026-09-02 09:28:52,8950.0,1,False,False,,
ord_d9cbfb87ad10,487,2026-09-05 11:02:17,14950.0,2,True,False,,
ord_95bcaec3abcc,488,2026-08-09 16:36:09,19350.0,1,False,False,,
ord_7ea3038baaa9,489,2026-08-24 08:47:25,8850.0,1,False,False,,
ord_efb5eb469676,49,2026-09-06 14:51:02,14950.0,2,True,False,,
ord_8faf6162f0f4,490,2026-09-04 10:01:44,8450.0,1,False,False,,
ord_ca370d6c27f6,491,2026-09-07 09:04:54,8950.0,1,False,False,,
ord_c45100b4e16a,492,2026-08-20 14:21:52,9950.0,1,False,False,,
ord_c24217158089,493,2026-09-02 16:44:53,9950.0,1,False,False,,
ord_370b69ea2562,494,2026-09-05 19:15:54,8959.0,1,False,False,,
ord_f4a877b19ffd,495,2026-09-01 10:30:21,14950.0,2,True,False,,
ord_46a2d9571a52,496,2026-08-22 15:01:37,8950.0,1,False,False,,
ord_2ba921bac9ba,497,2026-08-31 12:11:14,8950.0,1,False,False,,
ord_57cb67eb8076,498,2026-08-10 18:10:53,9000.0,2,True,False,,
ord_875f527a2aa4,499,2026-09-08 13:24:34,8950.0,1,False,False,,
ord_62b6a483edc0,5,2026-08-22 16:19:00,5750.0,1,False,False,,
ord_9c158889661a,50,2026-09-02 10:32:55,8950.0,1,False,False,,
ord_29178d81a948,500,2026-08-10 13:21:01,6490.0,1,False,False,,
ord_491116105b95,501,2026-08-20 14:06:32,8745.0,1,False,False,,
ord_18fbab1ad4c3,502,2026-09-05 10:11:25,8450.0,1,False,False,,
ord_0082db0829bd,503,2026-08-31 14:40:32,14943.0,2,True,False,,
ord_7ab39fff47b8,504,2026-09-03 06:27:49,5975.0,1,False,False,,
ord_ba4abfdfe864,505,2026-08-11 18:00:05,9900.0,2,True,False,,
ord_102e712e189a,506,2026-08-27 12:29:06,8950.0,1,False,False,,
ord_54120da32129,507,2026-08-08 20:12:46,6490.0,1,False,False,,
ord_99691a8dae75,508,2026-08-09 21:33:27,9900.0,2,True,False,,
ord_2dd06279231c,508,2026-09-03 08:29:32,5750.0,1,False,True,ord_99691a8dae75,24.455613
ord_4d739afa5f94,509,2026-09-07 16:51:31,18900.0,1,False,False,,
ord_f48b2f5508f8,51,2026-09-06 15:46:24,2237.5,1,False,False,,
ord_18a6dcc7045d,510,2026-09-05 10:34:42,8950.0,1,False,False,,
ord_e358e30e4391,511,2026-08-08 17:29:42,4950.0,1,False,False,,
ord_f6ef4475ce39,512,2026-08-08 16:43:12,4995.0,1,False,False,,
ord_a363fcd3a15f,513,2026-08-23 17:34:10,13950.0,2,True,False,,
ord_6bdfb47b0489,514,2026-08-23 09:48:08,8950.0,1,False,False,,
ord_0157b9bc5064,515,2026-09-05 12:09:36,8450.0,1,False,False,,
ord_637f0af7f1cd,516,2026-08-08 16:59:49,9900.0,2,True,False,,
ord_925fe3b280a9,517,2026-09-05 12:48:03,8950.0,1,False,False,,
ord_cb589dc00928,518,2026-08-08 12:37:37,6490.0,1,False,False,,
ord_576fefc9db04,519,2026-08-10 16:09:27,14850.0,3,True,False,,
ord_ad0488603d88,52,2026-08-10 18:12:59,6450.0,1,False,False,,
ord_2e52a7d56510,520,2026-08-09 09:27:27,6490.0,1,False,False,,
ord_c2c8da6444f1,521,2026-08-12 14:21:51,6450.0,1,False,False,,
ord_5bfb4e5340dd,522,2026-08-17 16:24:17,6950.0,1,False,False,,
ord_fad9cd50221c,523,2026-09-02 11:00:48,8450.0,1,False,False,,
ord_539cd3463fa1,524,2026-09-01 11:54:01,8945.0,1,False,False,,
ord_3485a77bffca,525,2026-08-22 15:39:49,8950.0,1,False,False,,
ord_90ff0d63603c,526,2026-08-27 13:32:56,8950.0,1,False,False,,
ord_db2e2b5e4c25,527,2026-08-09 10:49:47,9900.0,2,True,False,,
ord_45c4aa5642cb,528,2026-09-06 16:54:20,8950.0,1,False,False,,
ord_33193f82cf51,529,2026-08-24 13:11:03,14950.0,2,True,False,,
ord_a7d4135925b6,53,2026-08-09 13:57:35,4950.0,1,False,False,,
ord_ac0c576450ed,530,2026-09-06 19:09:38,8950.0,1,False,False,,
ord_397422198a44,531,2026-08-30 10:04:17,8950.0,1,False,False,,
ord_28012fba1fa8,532,2026-08-08 16:22:47,9990.0,2,True,False,,
ord_5be8f3daa5c9,533,2026-09-05 10:24:14,8450.0,1,False,False,,
ord_69a14f3a5e99,534,2026-08-30 12:55:04,8450.0,1,False,False,,
ord_bbcfa1b9e3c5,535,2026-08-30 08:24:30,14950.0,2,True,False,,
ord_796bc5831f67,536,2026-08-12 12:22:52,16950.0,2,True,False,,
ord_ee706f82bf69,537,2026-08-12 04:49:43,9900.0,2,True,False,,
ord_fb36fe4ba9aa,538,2026-08-31 06:14:52,14950.0,2,True,False,,
ord_ed50d16d0823,539,2026-08-23 20:55:41,8950.0,1,False,False,,
ord_d993cb1ed82e,54,2026-08-08 12:39:51,6490.0,1,False,False,,
ord_8580c9d6159e,540,2026-09-05 14:57:41,8950.0,1,False,False,,
ord_23c038118beb,541,2026-09-02 10:48:17,14950.0,2,True,False,,
ord_71f1eec557b9,542,2026-08-23 18:26:56,8950.0,1,False,False,,
ord_484d54f2d8da,543,2026-08-09 14:01:24,4950.0,1,False,False,,
ord_f1007240875b,544,2026-08-10 06:26:01,4995.0,1,False,False,,
ord_3586329512b2,545,2026-09-05 19:45:17,8950.0,1,False,False,,
ord_83b5dfef4c64,546,2026-08-10 19:07:51,6490.0,1,False,False,,
ord_ed1071ff39c4,547,2026-09-01 15:53:22,14950.0,2,True,False,,
ord_08067185bfb2,548,2026-09-08 12:45:32,13950.0,2,True,False,,
ord_5f2e1c033a34,549,2026-08-24 05:25:17,16445.0,2,True,False,,
ord_49fa4fa4cd01,55,2026-09-06 15:35:13,2237.5,1,False,False,,
ord_5ab977ff1ef1,550,2026-08-09 16:24:42,5463.34,1,False,False,,
ord_215b1194a3e3,551,2026-09-02 09:58:19,8950.0,1,False,False,,
ord_f73b4b2b071f,552,2026-08-26 04:37:12,7475.0,1,False,False,,
ord_33f6ad2fee23,553,2026-09-05 18:27:14,8950.0,1,False,False,,
ord_3b5275e2bf5b,554,2026-08-08 12:44:01,10000.0,2,True,False,,
ord_6e0ef351a3e8,555,2026-09-02 09:38:46,14950.0,2,True,False,,
ord_d46c9dac9db3,556,2026-09-05 15:17:14,7475.0,1,False,False,,
ord_7a35fe072334,557,2026-08-23 16:56:11,8950.0,1,False,False,,
ord_9b3cd8fb6b42,558,2026-09-02 08:49:58,8245.0,1,False,False,,
ord_586c838ba61d,559,2026-08-23 04:11:37,8450.0,1,False,False,,
ord_4ed18a25fb1f,56,2026-09-06 12:12:33,7475.0,1,False,False,,
ord_230264778ff7,560,2026-08-25 14:09:51,8950.0,1,False,False,,
ord_3584920b3bfd,561,2026-09-03 18:55:28,18900.0,1,False,False,,
ord_ded00306c96f,562,2026-08-17 22:34:23,8745.0,1,False,False,,
ord_0475aef2b65b,563,2026-08-09 17:28:24,6490.0,1,False,False,,
ord_bf057dc269fd,564,2026-08-16 04:38:14,8745.0,1,False,False,,
ord_80a57412d276,565,2026-08-30 15:30:24,13950.0,2,True,False,,
ord_043336d70bbd,566,2026-08-30 18:45:42,8450.0,1,False,False,,
ord_278aa5024390,567,2026-09-09 15:06:26,14950.0,2,True,False,,
ord_aaae24f47115,568,2026-08-27 15:10:07,14950.0,2,True,False,,
ord_ae333cc3ea02,569,2026-09-06 08:00:03,8950.0,1,False,False,,
ord_e0cc3db31f5c,57,2026-08-10 00:14:10,4950.0,1,False,False,,
ord_db6be831afe4,570,2026-08-09 09:24:57,9990.0,2,True,False,,
ord_c76d4cfd3150,571,2026-08-04 17:19:52,16950.0,2,True,False,,
ord_1fceee77c844,572,2026-09-02 14:54:22,8945.0,1,False,False,,
ord_0d21daf5c92f,573,2026-08-30 09:39:42,8950.0,1,False,False,,
ord_0aacfa2737e8,574,2026-09-04 16:29:01,7475.0,1,False,False,,
ord_51b61aa19c4c,575,2026-08-19 09:21:46,24735.0,3,True,False,,
ord_3f57b26c130a,576,2026-09-04 17:26:34,7475.0,1,False,False,,
ord_e27b3647e4a5,577,2026-08-09 16:26:30,5463.33,1,False,False,,
ord_dc1bb67f9e3c,578,2026-08-21 12:29:55,8245.0,1,False,False,,
ord_a1f9bab00b6d,579,2026-08-06 16:20:47,8245.0,1,False,False,,
ord_becc242811f2,58,2026-08-09 16:12:46,16390.0,3,True,False,,
ord_790ad22a2528,580,2026-08-23 14:38:29,8950.0,1,False,False,,
ord_8e10622603c1,581,2026-08-23 11:19:47,8950.0,1,False,False,,
ord_84b1459a4d92,582,2026-09-04 15:03:52,8950.0,1,False,False,,
ord_3e34ca82d5e8,583,2026-08-25 04:27:38,8950.0,1,False,False,,
ord_6699eceec325,584,2026-08-10 15:33:39,6490.0,1,False,False,,
ord_66f646faab4c,585,2026-08-29 19:40:39,13950.0,2,True,False,,
ord_1c6b616d7106,586,2026-08-12 17:45:53,8745.0,1,False,False,,
ord_394a1a89b5ee,587,2026-08-26 21:47:21,8450.0,1,False,False,,
ord_9d29fe921e72,588,2026-08-11 02:43:57,6450.0,1,False,False,,
ord_40823b74df5a,589,2026-08-09 18:06:31,5990.0,1,False,False,,
ord_973e62f3ec27,59,2026-09-06 13:32:21,8950.0,1,False,False,,
ord_cd6fd80a1eaf,590,2026-09-04 11:04:11,8945.0,1,False,False,,
ord_37478f3e1765,591,2026-09-05 10:13:46,8450.0,1,False,False,,
ord_7391151bae48,592,2026-08-19 20:38:02,8245.0,1,False,False,,
ord_e72652175bc8,593,2026-09-06 19:53:15,9950.0,1,False,False,,
ord_2035e3041e35,594,2026-09-03 18:16:38,5000.0,1,False,False,,
ord_8aa29fb8059d,595,2026-08-22 16:55:59,14950.0,2,True,False,,
ord_983187abac2c,596,2026-09-05 16:26:36,8950.0,1,False,False,,
ord_83c980e97bd6,597,2026-08-09 18:00:04,5990.0,1,False,False,,
ord_0273750f92b4,598,2026-08-09 09:43:34,9900.0,2,True,False,,
ord_24dd72357c2b,599,2026-08-26 12:25:10,8950.0,1,False,False,,
ord_f51023de2d47,599,2026-08-31 16:05:26,8950.0,1,False,True,ord_24dd72357c2b,5.152963
ord_f724e25b9f3d,6,2026-09-02 19:16:28,8450.0,1,False,False,,
ord_3d5b4f37c4c9,60,2026-09-05 19:44:33,8950.0,1,False,False,,
ord_5e0c6a753190,600,2026-08-22 15:48:13,7450.0,1,False,False,,
ord_6657a8b7bd30,601,2026-09-04 04:51:49,22425.0,3,True,False,,
ord_b4126717b5c9,601,2026-09-06 14:28:33,13950.0,2,True,True,ord_6657a8b7bd30,2.400509
ord_52b9f1d19dc9,602,2026-09-05 17:42:39,8450.0,1,False,False,,
ord_7b7e5a53ef22,603,2026-08-18 16:34:39,8745.0,1,False,False,,
ord_68739e9f8a4a,604,2026-09-06 19:17:57,8950.0,1,False,False,,
ord_f339afbd01d6,605,2026-08-26 07:26:53,8950.0,1,False,False,,
ord_0d76feadce87,606,2026-08-10 18:36:00,6450.0,1,False,False,,
ord_6c5435c5c2c8,61,2026-08-27 19:44:33,13950.0,2,True,False,,
ord_f567051e92aa,62,2026-08-09 18:47:09,9990.0,2,True,False,,
ord_12f6f616dabf,63,2026-08-09 19:29:08,12900.0,2,True,False,,
ord_6cd9a2349b64,63,2026-09-07 05:24:57,8950.0,1,False,True,ord_12f6f616dabf,28.413762
ord_9de2499866fa,64,2026-08-09 14:45:05,4995.0,1,False,False,,
ord_dba585c831db,65,2026-08-09 18:45:20,6490.0,1,False,False,,
ord_a61f968bd76d,66,2026-08-13 05:36:55,8745.0,1,False,False,,
ord_ad3def68351d,67,2026-08-10 18:01:06,6490.0,1,False,False,,
ord_cd11acee5329,67,2026-09-05 17:04:40,8950.0,1,False,True,ord_ad3def68351d,25.96081
ord_7462e1ce0d8d,68,2026-09-08 17:53:12,15000.0,2,True,False,,
ord_49bfe678cd06,69,2026-08-22 04:22:43,6950.0,1,False,False,,
ord_37c2fbd9d690,7,2026-08-08 14:07:56,4950.0,1,False,False,,
ord_111f1b3401d4,70,2026-08-18 19:10:04,8475.0,1,False,False,,
ord_6d42b5728a49,71,2026-08-23 14:57:08,8450.0,1,False,False,,
ord_583e321a8c9c,72,2026-09-07 19:19:58,13950.0,2,True,False,,
ord_2ec716200ec9,73,2026-08-08 20:05:40,4995.0,1,False,False,,
ord_4b9ab0edfa9e,74,2026-09-06 10:34:28,8450.0,1,False,False,,
ord_a5b2d19baa1d,75,2026-08-18 18:53:33,16950.0,2,True,False,,
ord_07c9fa467ebc,76,2026-08-30 14:48:44,13950.0,2,True,False,,
ord_3ffcaf32e951,77,2026-08-31 17:54:30,8450.0,1,False,False,,
ord_ab876d71ca89,78,2026-09-08 05:10:30,6950.0,1,False,False,,
ord_85560eff62d3,79,2026-08-14 04:09:52,9950.0,1,False,False,,
ord_9cd9986674a9,8,2026-08-08 16:25:39,8990.0,2,True,False,,
ord_128f6f54c0bb,80,2026-09-09 04:53:08,6975.0,1,False,False,,
ord_16a607842721,81,2026-08-30 13:44:26,8450.0,1,False,False,,
ord_e444efef6261,82,2026-08-11 12:46:14,6490.0,2,True,False,,
ord_51aaa0b2c519,83,2026-08-10 07:52:44,6490.0,1,False,False,,
ord_d7d444a21f3a,84,2026-08-09 19:07:32,6490.0,1,False,False,,
ord_729b10b8833e,85,2026-08-24 15:57:32,8950.0,1,False,False,,
ord_59550e84122a,86,2026-08-10 16:16:30,4950.0,1,False,False,,
ord_8c349454dfff,87,2026-08-22 13:23:20,7475.0,1,False,False,,
ord_e0df4e4f3dc6,88,2026-09-01 19:27:16,8950.0,1,False,False,,
ord_0a2df2b27e22,89,2026-08-09 10:44:19,9900.0,1,False,False,,
ord_0f0247baca43,9,2026-09-03 14:55:45,8950.0,1,False,False,,
ord_850e9217af8a,90,2026-08-31 01:05:18,6975.0,1,False,False,,
ord_22a56662eca5,91,2026-08-24 00:44:40,8950.0,1,False,False,,
ord_f05ff3881547,92,2026-08-21 15:14:39,9950.0,1,False,False,,
ord_07526bb6597e,93,2026-08-10 05:56:12,6950.0,1,False,False,,
ord_4d5933cfffc8,94,2026-09-04 18:49:47,8950.0,1,False,False,,
ord_3225c431aef9,95,2026-08-23 19:08:11,14950.0,2,True,False,,
ord_688d994c970c,96,2026-08-09 16:21:43,6490.0,1,False,False,,
ord_a74b874abcdd,97,2026-09-06 17:27:55,8950.0,1,False,False,,
ord_de3a87c256a3,98,2026-08-23 14:14:48,14950.0,2,True,False,,
ord_c1ea22a76af1,99,2026-08-29 19:35:36,8450.0,1,False,False,,
