order_id,item_index,student_id,timestamp,course,amount
ord_fd39b10c3908,2,330,2026-09-03 15:10:16,Аналитика старт,7475.0
ord_57c16afa67f8,1,331,2026-08-09 16:31:09,Алгоритмы старт,4995.0
ord_57c16afa67f8,2,331,2026-08-09 16:31:09,Аналитика старт,4995.0
ord_e02a7725112b,1,332,2026-08-12 06:44:05,ML старт,9900.0
ord_c067826c2ca3,1,333,2026-08-08 18:25:13,Аналитика старт,6490.0
ord_590ced3b4422,1,334,2026-08-07 11:16:14,Линейная алгебра,9950.0
ord_590ced3b4422,2,334,2026-08-07 11:16:14,Мат анализ,9950.0
ord_34af20259fbd,1,335,2026-08-09 16:07:42,ML старт,4950.0
ord_34af20259fbd,2,335,2026-08-09 16:07:42,Алгоритмы старт,4950.0
ord_95bd993ee285,1,336,2026-08-09 13:48:41,ML старт,4950.0
ord_95bd993ee285,2,336,2026-08-09 13:48:41,Алгоритмы старт,4950.0
ord_877431ec0c32,1,337,2026-09-09 15:41:19,Алгоритмы про,7475.0
ord_4ecca7af4cf8,1,338,2026-08-23 06:47:37,Аналитика про,7475.0
ord_4ecca7af4cf8,2,338,2026-08-23 06:47:37,Аналитика старт,7475.0
ord_1d1e325b1015,1,339,2026-08-11 12:22:26,К ВУЗу,6450.0
ord_1f8f5738f7a5,1,34,2026-09-01 17:23:37,Аналитика про,8945.0
ord_cf90c8fbe960,1,340,2026-08-29 09:29:52,АВ тестам,5975.0
ord_cf90c8fbe960,2,340,2026-08-29 09:29:52,Аналитика старт,5975.0
ord_485909dd6b46,1,341,2026-08-23 11:59:04,ML про,8950.0
ord_d64b7b2d3a01,1,342,2026-08-13 09:48:34,Теория вероятностей,9950.0
ord_45ba707a0222,1,343,2026-09-01 19:07:54,ML старт,8950.0
ord_5ef8606e1419,1,344,2026-09-06 14:48:52,AI агенты,8950.0
ord_5965176b6287,1,345,2026-09-03 16:33:15,Аналитика про,8950.0
ord_ababed0c5621,1,346,2026-08-18 10:15:05,ML старт,8745.0
ord_f6acca64ad00,1,347,2026-09-06 18:35:08,Аналитика про,7475.0
ord_962831a9388f,1,348,2026-08-12 19:17:21,К ВУЗу,6950.0
ord_660500ab0aa9,1,349,2026-09-09 16:10:16,Алгоритмы старт,7475.0
ord_b72be25fba0f,1,35,2026-09-02 22:38:59,Backend про,4225.0
ord_7bace96e0c9b,1,350,2026-09-05 18:12:55,Аналитика про,8450.0
ord_239a0aae9906,1,351,2026-08-20 11:12:25,Линейная алгебра,9450.0
ord_c096b6fe94ff,1,352,2026-09-03 16:22:06,Алгоритмы про,8450.0
ord_ecd9f75966a5,1,353,2026-08-22 11:39:22,Аналитика старт,8950.0
ord_841355f12918,1,354,2026-09-04 13:47:25,Дискретка,8245.0
ord_552bf3c19d58,1,355,2026-09-02 14:30:26,Backend про,8450.0
ord_e2384786940e,1,356,2026-08-09 13:48:05,Backend старт,6950.0
ord_6358eee5bb3a,1,357,2026-08-24 02:46:33,Теория вероятностей,9950.0
ord_75d75d5c2011,1,358,2026-09-09 06:30:33,Аналитика про,8450.0
ord_1483e99251d1,1,359,2026-09-06 18:40:33,Аналитика старт,7475.0
ord_be126db06077,1,36,2026-09-09 19:26:20,Алгоритмы,8950.0
ord_be126db06077,2,36,2026-09-09 19:26:20,Дискретка,8950.0
ord_be126db06077,3,36,2026-09-09 19:26:20,Линейная алгебра,8950.0
ord_be126db06077,4,36,2026-09-09 19:26:20,Мат анализ,8950.0
ord_be126db06077,5,36,2026-09-09 19:26:20,Теория вероятностей,8950.0
ord_263e75057c5b,1,360,2026-08-23 20:57:22,AI агенты,8950.0
ord_4ff3d6061046,1,361,2026-08-17 10:53:42,ML старт,8745.0
ord_4ff3d6061046,2,361,2026-08-17 10:53:42,Алгоритмы старт,8745.0
ord_79e5d7e342fa,1,362,2026-09-05 14:52:23,ML про,8450.0
ord_9c73b93ebeb1,1,363,2026-09-04 06:28:52,Backend про,8945.0
ord_d4ed7a4954db,1,364,2026-08-13 00:01:02,Аналитика про,8475.0
ord_5f7de6c74100,1,365,2026-08-09 16:15:08,ML старт,6490.0
ord_67c7c79589a4,1,366,2026-09-06 15:18:37,AI агенты,2237.5
ord_67c7c79589a4,2,366,2026-09-06 15:18:37,ML про,2237.5
ord_67c7c79589a4,3,366,2026-09-06 15:18:37,ML старт,2237.5
ord_67c7c79589a4,4,366,2026-09-06 15:18:37,Алгоритмы старт,2237.5
ord_7931824c632d,1,367,2026-08-23 18:18:15,Аналитика старт,8245.0
ord_69b507cb1402,1,368,2026-08-24 14:21:10,Аналитика про,8950.0
ord_d9f1a7255d73,1,369,2026-08-09 18:53:23,Алгоритмы старт,4495.0
ord_1f9f13a88c1c,1,37,2026-09-02 04:13:14,Backend про,5750.0
ord_69db2aa15c44,1,370,2026-08-08 14:10:35,Backend старт,6490.0
ord_48af7745d102,1,370,2026-08-22 11:14:12,Backend про,5750.0
ord_a81c8e5f13b0,1,371,2026-08-09 17:17:09,ML старт,4950.0
ord_a81c8e5f13b0,2,371,2026-08-09 17:17:09,Алгоритмы старт,4950.0
ord_9ef922fe7db1,1,372,2026-08-22 15:11:44,AI агенты,7450.0
ord_831125eff2a0,1,373,2026-08-22 18:58:36,Алгоритмы про,7475.0
ord_831125eff2a0,2,373,2026-08-22 18:58:36,Алгоритмы старт,7475.0
ord_b302ac72e01b,1,374,2026-08-09 19:11:48,Data Science,6450.0
ord_23ecd941d316,1,375,2026-09-04 14:19:28,Алгоритмы про,7000.0
ord_5d605f891c4d,1,376,2026-09-03 15:43:04,К ВУЗу,6950.0
ord_1c319f621766,1,377,2026-09-05 19:24:12,Аналитика про,7475.0
ord_1c319f621766,2,377,2026-09-05 19:24:12,Аналитика старт,7475.0
ord_d6c3baf2a59d,1,378,2026-09-04 15:08:47,Аналитика про,8950.0
ord_3947b6dd5865,1,379,2026-09-04 11:44:55,Аналитика про,7475.0
ord_1e3f658b7c5c,1,38,2026-08-09 12:15:31,Аналитика старт,6490.0
ord_294593978805,1,380,2026-08-09 17:19:11,ML старт,6490.0
ord_ea25512b73c2,1,381,2026-09-09 14:46:43,Аналитика старт,8950.0
ord_8340200fdb32,1,382,2026-08-09 18:58:42,ML старт,4450.0
ord_8340200fdb32,2,382,2026-08-09 18:58:42,Алгоритмы старт,4450.0
ord_690ae97f65a4,1,383,2026-09-04 14:11:02,Аналитика про,8950.0
ord_2c00935b67ae,1,384,2026-09-04 20:38:50,Аналитика про,8450.0
ord_bf505f161b2e,1,385,2026-09-02 14:17:34,АВ тестам,5975.0
ord_bf505f161b2e,2,385,2026-09-02 14:17:34,Аналитика старт,5975.0
ord_5cef4c62a827,1,386,2026-08-19 13:53:46,Backend про,7000.0
ord_a755e94b3e12,1,387,2026-08-31 09:09:41,AI агенты,8545.0
ord_0d145d2e15fe,1,388,2026-08-12 13:28:18,ML старт,7000.0
ord_5f20ace6fc1f,1,389,2026-08-09 10:18:12,ML старт,4950.0
ord_5f20ace6fc1f,2,389,2026-08-09 10:18:12,Алгоритмы старт,4950.0
ord_f8def145da1a,1,389,2026-08-10 19:12:23,Аналитика старт,5990.0
ord_2de2b58204c3,1,39,2026-08-27 17:02:28,Мат анализ,9950.0
ord_1d3cac61f0bf,1,390,2026-09-01 02:23:30,Аналитика старт,8975.0
ord_ce27f3cfbb16,1,391,2026-08-14 18:55:11,Алгоритмы старт,8745.0
ord_7be70cebd233,1,392,2026-08-20 13:14:17,Аналитика старт,8745.0
ord_4f582873a606,1,393,2026-08-29 09:45:18,Мат анализ,9450.0
ord_7602a24669d5,1,394,2026-09-05 10:17:43,Алгоритмы про,8950.0
ord_45b32cd1647c,1,395,2026-09-03 11:18:32,ML про,8950.0
ord_45e8876f6cfa,1,396,2026-09-06 19:15:37,Мат анализ,9950.0
ord_69fa7e46bd7f,1,397,2026-09-05 11:02:15,Аналитика старт,8950.0
ord_cbadcd188ed8,1,398,2026-09-05 18:06:36,ML про,8950.0
ord_a9b9ff4a43be,1,399,2026-09-06 19:02:33,ML про,8950.0
ord_0c344a2d8772,1,4,2026-08-31 15:42:34,AI агенты,8950.0
ord_fb5c1dbaecda,1,40,2026-08-09 16:36:02,Аналитика старт,6490.0
ord_8ad3d539446f,1,400,2026-08-09 16:12:09,Алгоритмы старт,6490.0
ord_8b88494f605b,1,401,2026-08-08 22:16:55,Backend про,8245.0
ord_c0cdb47ceff3,1,402,2026-08-09 17:25:40,ML старт,4995.0
ord_c0cdb47ceff3,2,402,2026-08-09 17:25:40,Алгоритмы старт,4995.0
ord_0bf6046efc8a,1,402,2026-09-03 17:30:08,ML про,8450.0
ord_86b06f25a339,1,403,2026-08-31 10:18:44,Backend про,8950.0
ord_a1e57b2d3da5,1,404,2026-09-02 19:30:00,Алгоритмы про,7475.0
ord_be41abe10903,1,405,2026-09-05 14:29:26,Backend старт,8950.0
ord_2ed00dbff83c,1,406,2026-09-05 13:55:08,ML про,8450.0
ord_6f110cd80b95,1,407,2026-09-09 23:11:20,Линейная алгебра,8950.0
ord_ed13c85c255c,1,408,2026-08-10 15:22:41,Аналитика старт,6490.0
ord_81efa0ac2de4,1,409,2026-09-03 21:58:56,AI агенты,5000.0
ord_c4644b0e0f2d,1,41,2026-08-12 10:22:39,ML старт,6500.0
ord_4178ae8f2bc4,1,410,2026-08-08 16:51:05,Backend старт,6490.0
ord_f14db6e5243d,1,411,2026-08-30 11:21:33,AI агенты,8545.0
ord_e24d7c54ef5f,1,412,2026-08-08 14:06:52,ML старт,4995.0
ord_e24d7c54ef5f,2,412,2026-08-08 14:06:52,Алгоритмы старт,4995.0
ord_8098d1de8413,1,413,2026-08-18 19:40:47,Аналитика старт,8745.0
ord_38c712db78c9,1,414,2026-09-05 16:25:16,ML про,8950.0
ord_4fac11f0a106,1,415,2026-08-09 04:51:42,Backend старт,4995.0
ord_0a4730bec9df,1,416,2026-09-05 21:19:33,Backend про,6975.0
ord_0a4730bec9df,2,416,2026-09-05 21:19:33,ML про,6975.0
ord_6aa7158ecf66,1,417,2026-08-11 10:51:54,К ВУЗу,6950.0
ord_602d73de5f86,1,418,2026-08-26 04:03:43,Backend про,7475.0
ord_602d73de5f86,2,418,2026-08-26 04:03:43,Backend старт,7475.0
ord_db7e6f7f033e,1,419,2026-09-02 10:06:52,ML про,7475.0
ord_db7e6f7f033e,2,419,2026-09-02 10:06:52,Алгоритмы про,7475.0
ord_efda38df57f4,1,42,2026-09-06 11:42:46,ML про,8450.0
ord_abf7712e12f1,1,420,2026-08-14 20:17:00,К ВУЗу,6950.0
ord_714cff1bea2e,1,421,2026-08-08 20:25:37,Data Engenering,4995.0
ord_714cff1bea2e,2,421,2026-08-08 20:25:37,Алгоритмы,4995.0
ord_c012ccb00c4f,1,422,2026-09-02 15:30:05,Теория вероятностей,9450.0
ord_adeb2ba1981c,1,423,2026-09-01 12:44:58,ML про,7475.0
ord_683e175bdf9d,1,424,2026-08-23 17:45:31,AI агенты,7475.0
ord_683e175bdf9d,2,424,2026-08-23 17:45:31,Аналитика про,7475.0
ord_2aa1c00e3027,1,425,2026-08-24 07:03:39,AI агенты,8503.0
ord_72b02976e17d,1,426,2026-08-13 09:26:22,ML старт,6000.0
ord_05b980c654d8,1,427,2026-08-08 19:23:46,ML старт,4950.0
ord_05b980c654d8,2,427,2026-08-08 19:23:46,Алгоритмы,4950.0
ord_3233f27dd951,1,428,2026-09-04 18:33:44,ML про,8950.0
ord_3233f27dd951,2,428,2026-09-04 18:33:44,ML старт,8950.0
ord_42324b2e3165,1,429,2026-09-08 13:04:06,Мат анализ,9950.0
ord_f90039fd6408,1,43,2026-09-05 07:16:30,АВ тестам,6475.0
ord_f90039fd6408,2,43,2026-09-05 07:16:30,Аналитика старт,6475.0
ord_270b804b75f1,1,430,2026-08-04 13:38:06,К ВУЗу,8950.0
ord_1fe30b789e57,1,430,2026-08-23 16:17:56,К ВУЗу,8000.0
ord_c561b01f9c91,1,431,2026-09-05 15:28:29,Алгоритмы старт,8950.0
ord_97eddacf988d,1,432,2026-08-29 19:39:58,Backend про,8950.0
ord_2827ece2be1b,1,432,2026-08-30 10:31:12,AI агенты,8545.0
ord_5617a1c37eba,1,433,2026-08-09 19:40:37,ML старт,4950.0
ord_5617a1c37eba,2,433,2026-08-09 19:40:37,Алгоритмы старт,4950.0
ord_ae5d6129364f,1,434,2026-09-06 15:23:19,Backend про,8450.0
ord_897883fd1564,1,435,2026-08-09 16:13:53,Аналитика про,4950.0
ord_897883fd1564,2,435,2026-08-09 16:13:53,Аналитика старт,4950.0
ord_b8ac3ff4b8d4,1,436,2026-08-23 15:04:52,Алгоритмы про,8450.0
ord_ad06232a1c0f,1,437,2026-08-04 09:08:31,ML про,8950.0
ord_837c57f2e842,1,437,2026-08-04 09:35:00,Аналитика старт,7890.0
ord_5956830270d2,1,437,2026-08-22 08:23:59,AI агенты,8950.0
ord_f712f6cc35d5,1,437,2026-08-30 16:16:42,AI агенты,1000.0
ord_2f78661d82e9,1,438,2026-09-09 13:24:37,Аналитика про,8950.0
ord_bd7c9b7467b9,1,439,2026-08-09 20:20:29,Backend старт,6490.0
ord_5e9f45e4ab10,1,44,2026-09-06 12:29:18,AI агенты,6975.0
ord_c6935b8f98bb,1,440,2026-08-24 03:20:05,ML про,7475.0
ord_5812a74605dc,1,441,2026-08-16 09:40:30,Алгоритмы старт,8745.0
ord_95fe227aab34,1,442,2026-08-14 11:21:45,К ВУЗу,6950.0
ord_fe0111be5fd2,1,443,2026-08-04 10:14:38,Линейная алгебра,8475.0
ord_fe0111be5fd2,2,443,2026-08-04 10:14:38,Мат анализ,8475.0
ord_75f8f247326c,1,444,2026-09-09 16:46:07,Алгоритмы про,7475.0
ord_75f8f247326c,2,444,2026-09-09 16:46:07,Алгоритмы старт,7475.0
ord_aeea7f764f37,1,445,2026-08-10 00:36:19,Аналитика про,4950.0
ord_39a2dfe3e9ce,1,446,2026-08-10 09:02:50,Data Engenering,6950.0
ord_20f6eedc8c53,1,447,2026-08-23 13:46:56,Backend про,8450.0
ord_6fd3842b2c72,1,448,2026-08-14 14:23:30,ML про,8475.0
ord_6fd3842b2c72,2,448,2026-08-14 14:23:30,ML старт,8475.0
ord_142b55618fb5,1,449,2026-09-06 17:28:24,Алгоритмы старт,8950.0
ord_210787d94c0e,1,45,2026-08-14 10:04:52,Алгоритмы,5750.0
ord_0fe6ac00a1eb,1,450,2026-09-03 06:06:37,Backend про,8950.0
ord_5e68f325058b,1,451,2026-08-08 16:24:46,Backend про,8245.0
ord_91551c05a845,1,452,2026-08-25 21:09:34,AI агенты,8450.0
ord_853a1893188e,1,453,2026-08-11 17:07:53,Алгоритмы старт,4950.0
ord_a52a3e29f313,1,454,2026-09-07 04:33:26,ML про,8950.0
ord_7d298c57ea8b,1,455,2026-08-25 07:53:50,Backend старт,8950.0
ord_af67053bd721,1,456,2026-09-08 17:57:42,Мат анализ,9950.0
ord_48dcf1cb9c5f,1,457,2026-08-09 10:16:31,Алгоритмы старт,6490.0
ord_cf28e880aa19,1,458,2026-08-22 11:58:37,Backend про,8450.0
ord_359a7f0015d6,1,459,2026-08-07 11:31:08,Мат анализ,9950.0
ord_b23afcf540ef,1,46,2026-08-12 05:13:04,К ВУЗу,6450.0
ord_6d8de48279c8,1,460,2026-08-12 13:12:40,Аналитика старт,8745.0
ord_babbeddca1a2,1,461,2026-09-05 15:01:05,Аналитика про,7475.0
ord_babbeddca1a2,2,461,2026-09-05 15:01:05,Аналитика старт,7475.0
ord_c2a3ee8d5182,1,462,2026-08-09 16:45:22,Алгоритмы старт,500.0
ord_9ab228417bfb,1,463,2026-08-25 13:16:31,ML про,8950.0
ord_06562c623bb5,1,464,2026-08-10 18:30:49,Аналитика старт,4500.0
ord_6a241ad351a6,1,465,2026-09-07 08:21:23,Алгоритмы,4225.0
ord_210b0f2849cb,1,466,2026-08-26 13:56:39,ML про,8950.0
ord_46e1826d8353,1,467,2026-08-10 13:55:50,Аналитика старт,6490.0
ord_201d629a754d,1,468,2026-08-19 07:10:12,Линейная алгебра,9450.0
ord_469d6cee2a43,1,469,2026-08-08 19:45:24,Алгоритмы,4950.0
ord_e36e60d34728,1,47,2026-08-08 12:24:55,ML старт,4995.0
ord_e36e60d34728,2,47,2026-08-08 12:24:55,Алгоритмы старт,4995.0
ord_0ecdee05efc2,1,470,2026-08-09 17:24:05,ML старт,4950.0
ord_0ecdee05efc2,2,470,2026-08-09 17:24:05,Алгоритмы,4950.0
ord_655db1f60a22,1,471,2026-09-04 18:12:51,Линейная алгебра,9950.0
ord_0a317a84518b,1,472,2026-09-06 13:45:12,ML про,8950.0
ord_76904665ef13,1,473,2026-08-08 13:57:16,Алгоритмы,10000.0
ord_7a7e6a7bfea0,1,474,2026-08-14 07:16:32,К ВУЗу,6950.0
ord_e3a0f19ba7d6,1,475,2026-08-24 15:16:31,Линейная алгебра,9950.0
ord_6696f8b1b1f9,1,476,2026-08-09 14:14:07,ML старт,4450.0
ord_6696f8b1b1f9,2,476,2026-08-09 14:14:07,Алгоритмы старт,4450.0
ord_46ef084e2b55,1,477,2026-08-06 14:52:49,Теория вероятностей,500.0
ord_661c6a5dfdd2,1,477,2026-08-18 15:06:11,Линейная алгебра,9450.0
ord_e0bb824184bd,1,478,2026-08-10 00:13:55,Data Engenering,6450.0
ord_00a180cd6c8e,1,479,2026-08-16 09:40:02,Аналитика старт,8745.0
ord_1083148850a7,1,48,2026-09-05 14:24:29,Backend про,8950.0
ord_4eceeff432e9,1,480,2026-08-04 16:17:19,Data Science,15695.0
ord_ee69a32f7ef1,1,481,2026-08-07 13:09:54,ML про,8745.0
ord_0cc9a2c8492a,1,482,2026-08-15 16:30:16,ML старт,8475.0
ord_0cc9a2c8492a,2,482,2026-08-15 16:30:16,Алгоритмы,8475.0
ord_0223aaad9fb8,1,483,2026-08-29 19:38:52,AI агенты,8450.0
ord_7c19dd623b8d,1,484,2026-08-15 19:17:47,Аналитика старт,8745.0
ord_0a92f9a92eee,1,485,2026-08-22 16:02:00,Аналитика про,8450.0
ord_b012557d9850,1,486,2026-09-02 09:28:52,Backend про,8950.0
ord_d9cbfb87ad10,1,487,2026-09-05 11:02:17,ML про,7475.0
ord_d9cbfb87ad10,2,487,2026-09-05 11:02:17,ML старт,7475.0
ord_95bcaec3abcc,1,488,2026-08-09 16:36:09,Алгоритмы,19350.0
ord_7ea3038baaa9,1,489,2026-08-24 08:47:25,ML старт,8850.0
ord_efb5eb469676,1,49,2026-09-06 14:51:02,AI агенты,7475.0
ord_efb5eb469676,2,49,2026-09-06 14:51:02,Backend про,7475.0
ord_8faf6162f0f4,1,490,2026-09-04 10:01:44,AI агенты,8450.0
ord_ca370d6c27f6,1,491,2026-09-07 09:04:54,Аналитика про,8950.0
ord_c45100b4e16a,1,492,2026-08-20 14:21:52,Теория вероятностей,9950.0
ord_c24217158089,1,493,2026-09-02 16:44:53,Линейная алгебра,9950.0
ord_370b69ea2562,1,494,2026-09-05 19:15:54,Алгоритмы про,8959.0
ord_f4a877b19ffd,1,495,2026-09-01 10:30:21,ML про,7475.0
ord_f4a877b19ffd,2,495,2026-09-01 10:30:21,ML старт,7475.0
ord_46a2d9571a52,1,496,2026-08-22 15:01:37,ML старт,8950.0
ord_2ba921bac9ba,1,497,2026-08-31 12:11:14,Backend про,8950.0
ord_57cb67eb8076,1,498,2026-08-10 18:10:53,Аналитика про,4500.0
ord_57cb67eb8076,2,498,2026-08-10 18:10:53,Аналитика старт,4500.0
ord_875f527a2aa4,1,499,2026-09-08 13:24:34,Аналитика про,8950.0
ord_62b6a483edc0,1,5,2026-08-22 16:19:00,ML про,5750.0
ord_9c158889661a,1,50,2026-09-02 10:32:55,Алгоритмы старт,8950.0
ord_29178d81a948,1,500,2026-08-10 13:21:01,Аналитика старт,6490.0
ord_491116105b95,1,501,2026-08-20 14:06:32,ML старт,8745.0
ord_18fbab1ad4c3,1,502,2026-09-05 10:11:25,ML про,8450.0
ord_0082db0829bd,1,503,2026-08-31 14:40:32,Аналитика про,7471.5
ord_0082db0829bd,2,503,2026-08-31 14:40:32,Аналитика старт,7471.5
ord_7ab39fff47b8,1,504,2026-09-03 06:27:49,Аналитика старт,5975.0
ord_ba4abfdfe864,1,505,2026-08-11 18:00:05,ML старт,4950.0
ord_ba4abfdfe864,2,505,2026-08-11 18:00:05,Алгоритмы старт,4950.0
ord_102e712e189a,1,506,2026-08-27 12:29:06,AI агенты,8950.0
ord_54120da32129,1,507,2026-08-08 20:12:46,ML старт,6490.0
ord_99691a8dae75,1,508,2026-08-09 21:33:27,Backend старт,4950.0
ord_99691a8dae75,2,508,2026-08-09 21:33:27,Алгоритмы старт,4950.0
ord_2dd06279231c,1,508,2026-09-03 08:29:32,Backend про,5750.0
ord_4d739afa5f94,1,509,2026-09-07 16:51:31,Теория вероятностей,18900.0
ord_f48b2f5508f8,1,51,2026-09-06 15:46:24,ML про,2237.5
ord_18a6dcc7045d,1,510,2026-09-05 10:34:42,AI агенты,8950.0
ord_e358e30e4391,1,511,2026-08-08 17:29:42,Аналитика старт,4950.0
ord_f6ef4475ce39,1,512,2026-08-08 16:43:12,Алгоритмы старт,4995.0
ord_a363fcd3a15f,1,513,2026-08-23 17:34:10,AI агенты,6975.0
ord_a363fcd3a15f,2,513,2026-08-23 17:34:10,Алгоритмы про,6975.0
ord_6bdfb47b0489,1,514,2026-08-23 09:48:08,ML старт,8950.0
ord_0157b9bc5064,1,515,2026-09-05 12:09:36,Аналитика про,8450.0
ord_637f0af7f1cd,1,516,2026-08-08 16:59:49,Алгоритмы старт,4950.0
ord_637f0af7f1cd,2,516,2026-08-08 16:59:49,Аналитика старт,4950.0
ord_925fe3b280a9,1,517,2026-09-05 12:48:03,Аналитика про,8950.0
ord_cb589dc00928,1,518,2026-08-08 12:37:37,Алгоритмы старт,6490.0
ord_576fefc9db04,1,519,2026-08-10 16:09:27,Алгоритмы старт,4950.0
ord_576fefc9db04,2,519,2026-08-10 16:09:27,Аналитика про,4950.0
ord_576fefc9db04,3,519,2026-08-10 16:09:27,Аналитика старт,4950.0
ord_ad0488603d88,1,52,2026-08-10 18:12:59,К ВУЗу,6450.0
ord_2e52a7d56510,1,520,2026-08-09 09:27:27,Аналитика старт,6490.0
ord_c2c8da6444f1,1,521,2026-08-12 14:21:51,К ВУЗу,6450.0
ord_5bfb4e5340dd,1,522,2026-08-17 16:24:17,К ВУЗу,6950.0
ord_fad9cd50221c,1,523,2026-09-02 11:00:48,Backend про,8450.0
ord_539cd3463fa1,1,524,2026-09-01 11:54:01,Аналитика про,8945.0
ord_3485a77bffca,1,525,2026-08-22 15:39:49,Аналитика старт,8950.0
ord_90ff0d63603c,1,526,2026-08-27 13:32:56,AI агенты,8950.0
ord_db2e2b5e4c25,1,527,2026-08-09 10:49:47,ML старт,4950.0
ord_db2e2b5e4c25,2,527,2026-08-09 10:49:47,Алгоритмы старт,4950.0
ord_45c4aa5642cb,1,528,2026-09-06 16:54:20,ML про,8950.0
ord_33193f82cf51,1,529,2026-08-24 13:11:03,Алгоритмы про,7475.0
ord_33193f82cf51,2,529,2026-08-24 13:11:03,Алгоритмы старт,7475.0
ord_a7d4135925b6,1,53,2026-08-09 13:57:35,ML старт,4950.0
ord_ac0c576450ed,1,530,2026-09-06 19:09:38,Аналитика про,8950.0
ord_397422198a44,1,531,2026-08-30 10:04:17,Backend старт,8950.0
ord_28012fba1fa8,1,532,2026-08-08 16:22:47,Аналитика про,4995.0
ord_28012fba1fa8,2,532,2026-08-08 16:22:47,Аналитика старт,4995.0
ord_5be8f3daa5c9,1,533,2026-09-05 10:24:14,AI агенты,8450.0
ord_69a14f3a5e99,1,534,2026-08-30 12:55:04,AI агенты,8450.0
ord_bbcfa1b9e3c5,1,535,2026-08-30 08:24:30,Backend старт,7475.0
ord_bbcfa1b9e3c5,2,535,2026-08-30 08:24:30,Алгоритмы старт,7475.0
ord_796bc5831f67,1,536,2026-08-12 12:22:52,Аналитика про,8475.0
ord_796bc5831f67,2,536,2026-08-12 12:22:52,Аналитика старт,8475.0
ord_ee706f82bf69,1,537,2026-08-12 04:49:43,ML старт,4950.0
ord_ee706f82bf69,2,537,2026-08-12 04:49:43,Алгоритмы старт,4950.0
ord_fb36fe4ba9aa,1,538,2026-08-31 06:14:52,Backend старт,7475.0
ord_fb36fe4ba9aa,2,538,2026-08-31 06:14:52,Алгоритмы старт,7475.0
ord_ed50d16d0823,1,539,2026-08-23 20:55:41,AI агенты,8950.0
ord_d993cb1ed82e,1,54,2026-08-08 12:39:51,Алгоритмы старт,6490.0
ord_8580c9d6159e,1,540,2026-09-05 14:57:41,Аналитика про,8950.0
ord_23c038118beb,1,541,2026-09-02 10:48:17,Алгоритмы старт,7475.0
ord_23c038118beb,2,541,2026-09-02 10:48:17,Аналитика старт,7475.0
ord_71f1eec557b9,1,542,2026-08-23 18:26:56,Backend старт,8950.0
ord_484d54f2d8da,1,543,2026-08-09 14:01:24,Алгоритмы старт,4950.0
ord_f1007240875b,1,544,2026-08-10 06:26:01,Алгоритмы,4995.0
ord_3586329512b2,1,545,2026-09-05 19:45:17,ML про,8950.0
ord_83b5dfef4c64,1,546,2026-08-10 19:07:51,Аналитика старт,6490.0
ord_ed1071ff39c4,1,547,2026-09-01 15:53:22,Backend про,7475.0
ord_ed1071ff39c4,2,547,2026-09-01 15:53:22,Алгоритмы про,7475.0
ord_08067185bfb2,1,548,2026-09-08 12:45:32,AI агенты,6975.0
ord_08067185bfb2,2,548,2026-09-08 12:45:32,ML про,6975.0
ord_5f2e1c033a34,1,549,2026-08-24 05:25:17,AI агенты,8222.5
ord_5f2e1c033a34,2,549,2026-08-24 05:25:17,Backend про,8222.5
ord_49fa4fa4cd01,1,55,2026-09-06 15:35:13,AI агенты,2237.5
ord_5ab977ff1ef1,1,550,2026-08-09 16:24:42,Алгоритмы старт,5463.34
ord_215b1194a3e3,1,551,2026-09-02 09:58:19,Backend про,8950.0
ord_f73b4b2b071f,1,552,2026-08-26 04:37:12,Аналитика про,7475.0
ord_33f6ad2fee23,1,553,2026-09-05 18:27:14,ML про,8950.0
ord_3b5275e2bf5b,1,554,2026-08-08 12:44:01,ML старт,5000.0
ord_3b5275e2bf5b,2,554,2026-08-08 12:44:01,Алгоритмы старт,5000.0
ord_6e0ef351a3e8,1,555,2026-09-02 09:38:46,Алгоритмы про,7475.0
ord_6e0ef351a3e8,2,555,2026-09-02 09:38:46,Алгоритмы старт,7475.0
ord_d46c9dac9db3,1,556,2026-09-05 15:17:14,Аналитика про,7475.0
ord_7a35fe072334,1,557,2026-08-23 16:56:11,ML про,8950.0
ord_9b3cd8fb6b42,1,558,2026-09-02 08:49:58,Линейная алгебра,8245.0
ord_586c838ba61d,1,559,2026-08-23 04:11:37,Алгоритмы,8450.0
ord_4ed18a25fb1f,1,56,2026-09-06 12:12:33,Backend старт,7475.0
ord_230264778ff7,1,560,2026-08-25 14:09:51,AI агенты,8950.0
ord_3584920b3bfd,1,561,2026-09-03 18:55:28,Теория вероятностей,18900.0
ord_ded00306c96f,1,562,2026-08-17 22:34:23,ML старт,8745.0
ord_0475aef2b65b,1,563,2026-08-09 17:28:24,Аналитика старт,6490.0
ord_bf057dc269fd,1,564,2026-08-16 04:38:14,Аналитика старт,8745.0
ord_80a57412d276,1,565,2026-08-30 15:30:24,Алгоритмы про,6975.0
ord_80a57412d276,2,565,2026-08-30 15:30:24,Алгоритмы старт,6975.0
ord_043336d70bbd,1,566,2026-08-30 18:45:42,ML про,8450.0
ord_278aa5024390,1,567,2026-09-09 15:06:26,AI агенты,7475.0
ord_278aa5024390,2,567,2026-09-09 15:06:26,Алгоритмы про,7475.0
ord_aaae24f47115,1,568,2026-08-27 15:10:07,ML старт,7475.0
